,paperId,url,title,citationCount,influentialCitationCount,year,term
1449,489fdb413bdaa11d8de175f3f642b208ab6b17e3,https://www.semanticscholar.org/paper/489fdb413bdaa11d8de175f3f642b208ab6b17e3,Deep Learning Markov Random Field for Semantic Segmentation,121,10,2016,deep learning
1450,ae9e5e72aefd19b81c1fe75d7baf6c0bedad75e5,https://www.semanticscholar.org/paper/ae9e5e72aefd19b81c1fe75d7baf6c0bedad75e5,Deep Transfer Learning with Joint Adaptation Networks,1544,269,2016,deep learning
1451,ddf52ceb8452344f4b93c87c0ec97834cbdd7230,https://www.semanticscholar.org/paper/ddf52ceb8452344f4b93c87c0ec97834cbdd7230,Accurate De Novo Prediction of Protein Contact Map by Ultra-Deep Learning Model,690,57,2016,deep learning
1452,fd0901b1f2121506391a7859de8fb695d159a393,https://www.semanticscholar.org/paper/fd0901b1f2121506391a7859de8fb695d159a393,Towards automatic pulmonary nodule management in lung cancer screening with deep learning,266,12,2016,deep learning
1453,431a1a620b762750ac92b35d97de67169eb8069c,https://www.semanticscholar.org/paper/431a1a620b762750ac92b35d97de67169eb8069c,DLAU: A Scalable Deep Learning Accelerator Unit on FPGA,195,15,2016,deep learning
1454,a844595c3b561b00325c75d00e5cc7f639e8ed9a,https://www.semanticscholar.org/paper/a844595c3b561b00325c75d00e5cc7f639e8ed9a,Event-Driven Random Back-Propagation: Enabling Neuromorphic Deep Learning Machines,210,9,2016,deep learning
1455,8ca2551c96a79266fca8d6457efd09f9c20e9fbd,https://www.semanticscholar.org/paper/8ca2551c96a79266fca8d6457efd09f9c20e9fbd,A Deep Learning Based DDoS Detection System in Software-Defined Networking (SDN),198,8,2016,deep learning
1456,ea9d5209b28dd29797a14a5e846a85adfe32a1ed,https://www.semanticscholar.org/paper/ea9d5209b28dd29797a14a5e846a85adfe32a1ed,Active Deep Learning for Classification of Hyperspectral Images,186,10,2016,deep learning
1457,21ba757bf394720e0b66b86e7638ae28742d6570,https://www.semanticscholar.org/paper/21ba757bf394720e0b66b86e7638ae28742d6570,Deep Learning for Identifying Metastatic Breast Cancer,733,49,2016,deep learning
1458,94187ef33e34af2cdb42502083c6f9b4c3f5ba6b,https://www.semanticscholar.org/paper/94187ef33e34af2cdb42502083c6f9b4c3f5ba6b,Practical Black-Box Attacks against Deep Learning Systems using Adversarial Examples,444,46,2016,deep learning
1459,b699b0033764214ad9486da966e1a1ad37932f6f,https://www.semanticscholar.org/paper/b699b0033764214ad9486da966e1a1ad37932f6f,A Deep Learning Approach to Universal Image Manipulation Detection Using a New Convolutional Layer,471,43,2016,deep learning
1460,5ad8cc2038e9984bbddb6662dd436e93e0eb9213,https://www.semanticscholar.org/paper/5ad8cc2038e9984bbddb6662dd436e93e0eb9213,Deep learning for limit order books,88,12,2016,deep learning
1461,efd68f3724942c9de5dc804d3c7cb3f70f42234b,https://www.semanticscholar.org/paper/efd68f3724942c9de5dc804d3c7cb3f70f42234b,Deep learning for computational biology,948,30,2016,deep learning
1462,d847ee63fe234f9cc2a8be851ed511b7d1a8da36,https://www.semanticscholar.org/paper/d847ee63fe234f9cc2a8be851ed511b7d1a8da36,Deep learning for digital pathology image analysis: A comprehensive tutorial with selected use cases,811,39,2016,deep learning
1463,92c7a98f6a7bc7068fb19c2b29685ae1dd088dae,https://www.semanticscholar.org/paper/92c7a98f6a7bc7068fb19c2b29685ae1dd088dae,Deep Learning of Appearance Models for Online Object Tracking,41,1,2016,deep learning
1464,a09cc60460afb10b48ca686efa95fb2c87d2f537,https://www.semanticscholar.org/paper/a09cc60460afb10b48ca686efa95fb2c87d2f537,Deep Learning,0,0,2016,deep learning
1465,07925910d45761d96269fc3bdfdc21b1d20d84ad,https://www.semanticscholar.org/paper/07925910d45761d96269fc3bdfdc21b1d20d84ad,Deep Learning without Poor Local Minima,791,83,2016,deep learning
1466,73c8527f51066ce51655b98498eb31c7f111660b,https://www.semanticscholar.org/paper/73c8527f51066ce51655b98498eb31c7f111660b,Mining Fashion Outfit Composition Using an End-to-End Deep Learning Approach on Set Data,153,17,2016,deep learning
1467,627a28900d22ebc28070995d46785104ec43788d,https://www.semanticscholar.org/paper/627a28900d22ebc28070995d46785104ec43788d,Predicting process behaviour using deep learning,260,27,2016,deep learning
1468,17ebe1eb19655543a6b876f91d41917488e70f55,https://www.semanticscholar.org/paper/17ebe1eb19655543a6b876f91d41917488e70f55,Random synaptic feedback weights support error backpropagation for deep learning,560,68,2016,deep learning
1469,2eea41136efeea6e1426c631fa1ac0a221fe6978,https://www.semanticscholar.org/paper/2eea41136efeea6e1426c631fa1ac0a221fe6978,Deep learning approach for Network Intrusion Detection in Software Defined Networking,486,36,2016,deep learning
1470,94c4ba7246f781632aa68ca5b1acff0fdbb2d92f,https://www.semanticscholar.org/paper/94c4ba7246f781632aa68ca5b1acff0fdbb2d92f,Using goal-driven deep learning models to understand sensory cortex,1100,53,2016,deep learning
1471,a2e951b43b41df4316b6ffd4a56549b04dae5b77,https://www.semanticscholar.org/paper/a2e951b43b41df4316b6ffd4a56549b04dae5b77,A DIFFERENTIABLE PHYSICS ENGINE FOR DEEP LEARNING IN ROBOTICS,152,7,2016,deep learning
1472,1a305e806f3d9b966c302831073b70946d4231da,https://www.semanticscholar.org/paper/1a305e806f3d9b966c302831073b70946d4231da,Improved Automated Detection of Diabetic Retinopathy on a Publicly Available Dataset Through Integration of Deep Learning.,650,27,2016,deep learning
1473,25deaf0adeb9ea455a2f2d211ee86890eb64b69b,https://www.semanticscholar.org/paper/25deaf0adeb9ea455a2f2d211ee86890eb64b69b,A Deep Learning Approach for Network Intrusion Detection System,734,33,2016,deep learning
1474,1ee88e64945503c93b68344e639a7ae085f6e37d,https://www.semanticscholar.org/paper/1ee88e64945503c93b68344e639a7ae085f6e37d,CNTK: Microsoft's Open-Source Deep-Learning Toolkit,385,36,2016,deep learning
1475,d594839932b3ec17b2f0e30f00d1095937eabf74,https://www.semanticscholar.org/paper/d594839932b3ec17b2f0e30f00d1095937eabf74,DeepX: A Software Accelerator for Low-Power Deep Learning Inference on Mobile Devices,410,33,2016,deep learning
1476,775dd65fd70c13bc4144c28b25aa3376bbab3254,https://www.semanticscholar.org/paper/775dd65fd70c13bc4144c28b25aa3376bbab3254,Deep learning code fragments for code clone detection,442,35,2016,deep learning
1477,4cf28fc05744d9cfd3206b6b6e8a81c823e740f6,https://www.semanticscholar.org/paper/4cf28fc05744d9cfd3206b6b6e8a81c823e740f6,Spectral–Spatial Feature Extraction for Hyperspectral Image Classification: A Dimension Reduction and Deep Learning Approach,705,23,2016,deep learning
1478,47262a72c9c7bf5070b97e70b55c6190d1079260,https://www.semanticscholar.org/paper/47262a72c9c7bf5070b97e70b55c6190d1079260,Deep learning as a tool for increased accuracy and efficiency of histopathological diagnosis,731,17,2016,deep learning
1479,b2d8b4c6b8c282f1ad68c2a1bf033430ffda95d3,https://www.semanticscholar.org/paper/b2d8b4c6b8c282f1ad68c2a1bf033430ffda95d3,Deep Learning with Sets and Point Clouds,155,6,2016,deep learning
1480,1d298139fc73654db7d8d936b07fa9e85bba008c,https://www.semanticscholar.org/paper/1d298139fc73654db7d8d936b07fa9e85bba008c,DeepTox: Toxicity Prediction using Deep Learning,521,23,2016,deep learning
1481,43162522aa88cfc89835b2368de6ea025366a73a,https://www.semanticscholar.org/paper/43162522aa88cfc89835b2368de6ea025366a73a,Accelerating magnetic resonance imaging via deep learning,555,25,2016,deep learning
1482,3bb07ae0bd80da0c61bc253700e94f14d1fcd1c0,https://www.semanticscholar.org/paper/3bb07ae0bd80da0c61bc253700e94f14d1fcd1c0,Deep Learning Earth Observation Classification Using ImageNet Pretrained Networks,453,21,2016,deep learning
1483,e3cf5397adc077b5698bcd894632da869c4e0613,https://www.semanticscholar.org/paper/e3cf5397adc077b5698bcd894632da869c4e0613,Efficient Hyperparameter Optimization for Deep Learning Algorithms Using Deterministic RBF Surrogates,130,9,2016,deep learning
1484,7d8d6d30ce3bd383f947d6d88e22e00e809065f7,https://www.semanticscholar.org/paper/7d8d6d30ce3bd383f947d6d88e22e00e809065f7,Computer-Aided Diagnosis with Deep Learning Architecture: Applications to Breast Lesions in US Images and Pulmonary Nodules in CT Scans,581,12,2016,deep learning
1485,30501640908567ef13640d82c633b6ac6b265dfc,https://www.semanticscholar.org/paper/30501640908567ef13640d82c633b6ac6b265dfc,Applications of Deep Learning in Biomedicine.,473,10,2016,deep learning
1486,f67d67ea1b416c5dd5f103f684abce9c20ef9ddb,https://www.semanticscholar.org/paper/f67d67ea1b416c5dd5f103f684abce9c20ef9ddb,A deep learning framework for character motion synthesis and editing,446,50,2016,deep learning
1487,2e6c3557cb90f472e6798fcaa8ecc9dff3557f11,https://www.semanticscholar.org/paper/2e6c3557cb90f472e6798fcaa8ecc9dff3557f11,Towards Perspective-Free Object Counting with Deep Learning,520,71,2016,deep learning
1488,e9a526001d12de6b55f6e33e0e7a0f2cf56f7637,https://www.semanticscholar.org/paper/e9a526001d12de6b55f6e33e0e7a0f2cf56f7637,Deep Learning on Lie Groups for Skeleton-Based Action Recognition,232,14,2016,deep learning
1489,9530c8c266df08b7013277384881b2431ca85924,https://www.semanticscholar.org/paper/9530c8c266df08b7013277384881b2431ca85924,Hough-CNN: Deep learning for segmentation of deep brain regions in MRI and ultrasound,290,10,2016,deep learning
1490,c0927ffb79810318daab8821068629975cab67ad,https://www.semanticscholar.org/paper/c0927ffb79810318daab8821068629975cab67ad,Deep Learning for Classification of Malware System Call Sequences,380,21,2016,deep learning
1491,c3070ad9ebfe56cc7b2833e353c66392f5b7afb9,https://www.semanticscholar.org/paper/c3070ad9ebfe56cc7b2833e353c66392f5b7afb9,Deep Learning for solar power forecasting — An approach using AutoEncoder and LSTM Neural Networks,370,26,2016,deep learning
1492,e517a34dbacfba588e6480f110e4c27665686819,https://www.semanticscholar.org/paper/e517a34dbacfba588e6480f110e4c27665686819,Efficient Deep Learning for Stereo Matching,649,60,2016,deep learning
1493,027f6e9b9c196747d2cc7fad42d07940f00486bb,https://www.semanticscholar.org/paper/027f6e9b9c196747d2cc7fad42d07940f00486bb,A Deep Learning-Based Approach to Progressive Vehicle Re-identification for Urban Surveillance,334,98,2016,deep learning
1494,8d7bc6a0af5c063c457a88561bcf8f895c9f7392,https://www.semanticscholar.org/paper/8d7bc6a0af5c063c457a88561bcf8f895c9f7392,AggNet: Deep Learning From Crowds for Mitosis Detection in Breast Cancer Histology Images,372,23,2016,deep learning
1495,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f,https://www.semanticscholar.org/paper/a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f,"Deep Convolutional Neural Networks for Computer-Aided Detection: CNN Architectures, Dataset Characteristics and Transfer Learning",2933,87,2016,deep learning
1496,1bc072002d97808340b312b69427baf2dc9fcb8e,https://www.semanticscholar.org/paper/1bc072002d97808340b312b69427baf2dc9fcb8e,Deep Learning over Multi-field Categorical Data - - A Case Study on User Response Prediction,376,51,2016,deep learning
1497,21f13f1ed074eb8504d8b856460d04ec672e7dd4,https://www.semanticscholar.org/paper/21f13f1ed074eb8504d8b856460d04ec672e7dd4,Scalable and Sustainable Deep Learning via Randomized Hashing,113,6,2016,deep learning
1498,af9aa9f1088df9fab508f85679bb4e2c53f18a9c,https://www.semanticscholar.org/paper/af9aa9f1088df9fab508f85679bb4e2c53f18a9c,Towards Unified Data and Lifecycle Management for Deep Learning,107,6,2016,deep learning
1499,a120c94e413e678079c630abad4bc792adfeeff8,https://www.semanticscholar.org/paper/a120c94e413e678079c630abad4bc792adfeeff8,Human activity recognition with smartphone sensors using deep learning neural networks,736,44,2016,deep learning
1500,7aa38b85fa8cba64d6a4010543f6695dbf5f1386,https://www.semanticscholar.org/paper/7aa38b85fa8cba64d6a4010543f6695dbf5f1386,Towards Deep Learning Models Resistant to Adversarial Attacks,6601,2334,2017,deep learning
1501,2abde28f75a9135c8ed7c50ea16b7b9e49da0c09,https://www.semanticscholar.org/paper/2abde28f75a9135c8ed7c50ea16b7b9e49da0c09,A survey on deep learning in medical image analysis,7179,159,2017,deep learning
1502,ff7bcaa4556cb13fc7bf03e477172493546172cd,https://www.semanticscholar.org/paper/ff7bcaa4556cb13fc7bf03e477172493546172cd,What Uncertainties Do We Need in Bayesian Deep Learning for Computer Vision?,2777,391,2017,deep learning
1503,ce2d5b5856bb6c9ab5c2390eb8b180c75a162055,https://www.semanticscholar.org/paper/ce2d5b5856bb6c9ab5c2390eb8b180c75a162055,Recent Trends in Deep Learning Based Natural Language Processing [Review Article],2116,69,2017,deep learning
1504,1342c1e1684620c019972e2679d5131f1e8a4a13,https://www.semanticscholar.org/paper/1342c1e1684620c019972e2679d5131f1e8a4a13,Mean teachers are better role models: Weight-averaged consistency targets improve semi-supervised deep learning results,2379,493,2017,deep learning
1505,8674494bd7a076286b905912d26d47f7501c4046,https://www.semanticscholar.org/paper/8674494bd7a076286b905912d26d47f7501c4046,PointNet++: Deep Hierarchical Feature Learning on Point Sets in a Metric Space,5348,1333,2017,deep learning
1506,c889d6f98e6d79b89c3a6adf8a921f88fa6ba518,https://www.semanticscholar.org/paper/c889d6f98e6d79b89c3a6adf8a921f88fa6ba518,Model-Agnostic Meta-Learning for Fast Adaptation of Deep Networks,6664,1827,2017,deep learning
1507,36f13179cdfc13017df535fdee582d58067301f3,https://www.semanticscholar.org/paper/36f13179cdfc13017df535fdee582d58067301f3,Deep packet: a novel approach for encrypted traffic classification using deep learning,411,57,2017,deep learning
1508,4b1c78cde5ada664f689e38217b4190e53d5bee7,https://www.semanticscholar.org/paper/4b1c78cde5ada664f689e38217b4190e53d5bee7,Spatio-Temporal Graph Convolutional Networks: A Deep Learning Framework for Traffic Forecasting,1458,292,2017,deep learning
1509,86af9997f30ca3a87d912e7ee7719b44f4e6c1a5,https://www.semanticscholar.org/paper/86af9997f30ca3a87d912e7ee7719b44f4e6c1a5,Neural Networks and Deep Learning,319,9,2017,deep learning
1510,03a507a0876c7e1a26608358b1a9dd39f1eb08e0,https://www.semanticscholar.org/paper/03a507a0876c7e1a26608358b1a9dd39f1eb08e0,Adversarial Examples: Attacks and Defenses for Deep Learning,1107,44,2017,deep learning
1511,9c88c2357abcd58cc330179c1965fe0a8c067ebc,https://www.semanticscholar.org/paper/9c88c2357abcd58cc330179c1965fe0a8c067ebc,EuroSAT: A Novel Dataset and Deep Learning Benchmark for Land Use and Land Cover Classification,503,114,2017,deep learning
1512,60a1e0a81a562f2efd56fe2c1d012b8cf5f47e1c,https://www.semanticscholar.org/paper/60a1e0a81a562f2efd56fe2c1d012b8cf5f47e1c,Deep Learning for Sensor-based Activity Recognition: A Survey,1114,73,2017,deep learning
1513,d8a486a5c681ea3a6f014f3b560803adfe9a0609,https://www.semanticscholar.org/paper/d8a486a5c681ea3a6f014f3b560803adfe9a0609,MoDL: Model-Based Deep Learning Architecture for Inverse Problems,553,66,2017,deep learning
1514,1640578f37726a3c269b807e681a1e6b09a8c346,https://www.semanticscholar.org/paper/1640578f37726a3c269b807e681a1e6b09a8c346,Deep learning with convolutional neural networks for EEG decoding and visualization,1210,204,2017,deep learning
1515,31f10a6f602bef0306ac37322f84f6163c8a8ecb,https://www.semanticscholar.org/paper/31f10a6f602bef0306ac37322f84f6163c8a8ecb,CheXNet: Radiologist-Level Pneumonia Detection on Chest X-Rays with Deep Learning,1756,216,2017,deep learning
1516,6f0685d61328f0f90972fe822258d574b74e9c7a,https://www.semanticscholar.org/paper/6f0685d61328f0f90972fe822258d574b74e9c7a,A Hybrid Deep Learning Architecture for Privacy-Preserving Mobile Analytics,169,10,2017,deep learning
1517,78989616eeeac55b202e3e4205225e7135054185,https://www.semanticscholar.org/paper/78989616eeeac55b202e3e4205225e7135054185,An Introduction to Deep Learning for the Physical Layer,1478,141,2017,deep learning
1518,3087b58cbfc6eb4a3076a180e21d6b872293f9a8,https://www.semanticscholar.org/paper/3087b58cbfc6eb4a3076a180e21d6b872293f9a8,Deep Learning with Python,1274,138,2017,deep learning
1519,1f2bc5d57ccbf5a04e7fea87f1f4db464f533ca8,https://www.semanticscholar.org/paper/1f2bc5d57ccbf5a04e7fea87f1f4db464f533ca8,Deep Learning for Video Game Playing,144,4,2017,deep learning
1520,ba913e2c03ece1c75f0af4d16dd11c7ffbc6e3ba,https://www.semanticscholar.org/paper/ba913e2c03ece1c75f0af4d16dd11c7ffbc6e3ba,Diagnostic Assessment of Deep Learning Algorithms for Detection of Lymph Node Metastases in Women With Breast Cancer,1717,56,2017,deep learning
1521,0f5c57903d7ce4d7e7651d19b9bcd8243b003e16,https://www.semanticscholar.org/paper/0f5c57903d7ce4d7e7651d19b9bcd8243b003e16,Power of Deep Learning for Channel Estimation and Signal Detection in OFDM Systems,949,53,2017,deep learning
1522,193532f7dab6481d4feaef9350e4fd6c434920e7,https://www.semanticscholar.org/paper/193532f7dab6481d4feaef9350e4fd6c434920e7,Deep Learning in Medical Image Analysis.,136,3,2017,deep learning
1523,ae523e2f137fa2a4f5a6cbcc443ba63db2642a96,https://www.semanticscholar.org/paper/ae523e2f137fa2a4f5a6cbcc443ba63db2642a96,Supervised Speech Separation Based on Deep Learning: An Overview,891,45,2017,deep learning
1524,8760bc7631c0cb04e7138254e9fd6451b7def8ca,https://www.semanticscholar.org/paper/8760bc7631c0cb04e7138254e9fd6451b7def8ca,Revisiting Unreasonable Effectiveness of Data in Deep Learning Era,1506,83,2017,deep learning
1525,dbfb6d39a242d330fb082a503cbcee7ab7f57672,https://www.semanticscholar.org/paper/dbfb6d39a242d330fb082a503cbcee7ab7f57672,DGM: A deep learning algorithm for solving partial differential equations,1119,116,2017,deep learning
1526,fd62a4d907ff9a98cd69926b7dd72cb980713715,https://www.semanticscholar.org/paper/fd62a4d907ff9a98cd69926b7dd72cb980713715,Deep Learning in Remote Sensing: A Comprehensive Review and List of Resources,1308,44,2017,deep learning
1527,0b6f172def2f4b37ea85969b4d99e789c647726b,https://www.semanticscholar.org/paper/0b6f172def2f4b37ea85969b4d99e789c647726b,Deep Learning Based Recommender System,638,31,2017,deep learning
1528,1243a54adbaadc28e972789e3484baf805f5c6fd,https://www.semanticscholar.org/paper/1243a54adbaadc28e972789e3484baf805f5c6fd,Solving high-dimensional partial differential equations using deep learning,942,77,2017,deep learning
1529,2d8edc4e38bf9907170238726ec902cb3739393b,https://www.semanticscholar.org/paper/2d8edc4e38bf9907170238726ec902cb3739393b,Generalised Dice overlap as a deep learning loss function for highly unbalanced segmentations,1205,71,2017,deep learning
1530,78fbd3d7ddfa2f2d2e25f48798f6b42a18806c1c,https://www.semanticscholar.org/paper/78fbd3d7ddfa2f2d2e25f48798f6b42a18806c1c,Deep Learning Diffuse Optical Tomography,53,4,2017,deep learning
1531,701e59358fda0d865d7b26cd954a93a5ad20fd13,https://www.semanticscholar.org/paper/701e59358fda0d865d7b26cd954a93a5ad20fd13,Deep learning with long short-term memory networks for financial market predictions,1008,68,2017,deep learning
1532,612cc29c22b544fc329ed17c8d5e3b86a8fa1cd3,https://www.semanticscholar.org/paper/612cc29c22b544fc329ed17c8d5e3b86a8fa1cd3,Over-the-Air Deep Learning Based Radio Signal Classification,528,94,2017,deep learning
1533,e9126a98de0c39dcffe4c4f5158e037460196724,https://www.semanticscholar.org/paper/e9126a98de0c39dcffe4c4f5158e037460196724,SchNet - A deep learning architecture for molecules and materials.,852,46,2017,deep learning
1534,1f6c3f1def78919f06efe050e9403e85d5fa3ac9,https://www.semanticscholar.org/paper/1f6c3f1def78919f06efe050e9403e85d5fa3ac9,The Effectiveness of Data Augmentation in Image Classification using Deep Learning,1931,39,2017,deep learning
1535,391596b543afaf45f5d0213719b4863596c1dd11,https://www.semanticscholar.org/paper/391596b543afaf45f5d0213719b4863596c1dd11,Deep Learning for Massive MIMO CSI Feedback,426,82,2017,deep learning
1536,d63b884d5ebc739f6e1bdf861fa9276260781404,https://www.semanticscholar.org/paper/d63b884d5ebc739f6e1bdf861fa9276260781404,Deep Learning for IoT Big Data and Streaming Analytics: A Survey,777,45,2017,deep learning
1537,ae58b003eb79b529b8f3448172e27d615ad48600,https://www.semanticscholar.org/paper/ae58b003eb79b529b8f3448172e27d615ad48600,UnDeepVO: Monocular Visual Odometry Through Unsupervised Deep Learning,376,45,2017,deep learning
1538,d01846b33fc09053d2bb4c9bcfc3d7b4af9203fe,https://www.semanticscholar.org/paper/d01846b33fc09053d2bb4c9bcfc3d7b4af9203fe,Deep Learning for Medical Image Analysis,1172,34,2017,deep learning
1539,2941488b503121f9e8e5b09b7bdf28568b6e39e0,https://www.semanticscholar.org/paper/2941488b503121f9e8e5b09b7bdf28568b6e39e0,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,1498,35,2017,deep learning
1540,7ab0f0da686cd4094fd96f5a30e0b6072525fd09,https://www.semanticscholar.org/paper/7ab0f0da686cd4094fd96f5a30e0b6072525fd09,Deep Learning in Medical Image Analysis.,1502,17,2017,deep learning
1541,a73531abe4cafbccd5b3e949e84410a50016bd33,https://www.semanticscholar.org/paper/a73531abe4cafbccd5b3e949e84410a50016bd33,SplineCNN: Fast Geometric Deep Learning with Continuous B-Spline Kernels,309,44,2017,deep learning
1542,b8e49216e5b4a017342b0be5f6fbbd79e690a1c7,https://www.semanticscholar.org/paper/b8e49216e5b4a017342b0be5f6fbbd79e690a1c7,Optimal auctions through deep learning,153,29,2017,deep learning
1543,3f02ff7afca151f2abfe14a863ef0d4b5a8b1393,https://www.semanticscholar.org/paper/3f02ff7afca151f2abfe14a863ef0d4b5a8b1393,Deep Learning to Improve Breast Cancer Detection on Screening Mammography,361,22,2017,deep learning
1544,dc0c84b7c5e6521216da789f8171544709120cf0,https://www.semanticscholar.org/paper/dc0c84b7c5e6521216da789f8171544709120cf0,Opportunities and obstacles for deep learning in biology and medicine,1233,18,2017,deep learning
1545,5c8555bd08059cadb9423b8aa55b2ac6c29dde6b,https://www.semanticscholar.org/paper/5c8555bd08059cadb9423b8aa55b2ac6c29dde6b,DeepXplore: Automated Whitebox Testing of Deep Learning Systems,890,149,2017,deep learning
1546,a365245525cbb4a8adc396ab787d8c0d2c98f746,https://www.semanticscholar.org/paper/a365245525cbb4a8adc396ab787d8c0d2c98f746,Identification of autism spectrum disorder using deep learning and the ABIDE dataset,438,40,2017,deep learning
1547,cb4c2a2d7e50667914d1a648f1a9134056724780,https://www.semanticscholar.org/paper/cb4c2a2d7e50667914d1a648f1a9134056724780,Targeted Backdoor Attacks on Deep Learning Systems Using Data Poisoning,814,144,2017,deep learning
1548,13afff7af3a56163fdaa1a2449e5e06ae21137ad,https://www.semanticscholar.org/paper/13afff7af3a56163fdaa1a2449e5e06ae21137ad,PassGAN: A Deep Learning Approach for Password Guessing,143,28,2017,deep learning
1549,13e478175208b159d8c6fd34abc588fcbac204e3,https://www.semanticscholar.org/paper/13e478175208b159d8c6fd34abc588fcbac204e3,Prediction of cardiovascular risk factors from retinal fundus photographs via deep learning,915,16,2017,deep learning
1550,5f824248ff8eb9cd12dd6a13f4ed11a1d696abac,https://www.semanticscholar.org/paper/5f824248ff8eb9cd12dd6a13f4ed11a1d696abac,HashNet: Deep Learning to Hash by Continuation,437,127,2017,deep learning
1551,e72f626074252b7e17ebc48d9fd4a4cd9d231359,https://www.semanticscholar.org/paper/e72f626074252b7e17ebc48d9fd4a4cd9d231359,Deep Feature Learning for Medical Image Analysis with Convolutional Autoencoder Neural Network,241,6,2017,deep learning
1552,abe8a57dc27598937c2cffde3fc21c1e6d1f11ce,https://www.semanticscholar.org/paper/abe8a57dc27598937c2cffde3fc21c1e6d1f11ce,Deep EHR: A Survey of Recent Advances in Deep Learning Techniques for Electronic Health Record (EHR) Analysis,717,30,2017,deep learning
1553,6b17d24dd0e9904c065fc1730945eab689ef8a3c,https://www.semanticscholar.org/paper/6b17d24dd0e9904c065fc1730945eab689ef8a3c,Deep learning for universal linear embeddings of nonlinear dynamics,644,36,2017,deep learning
1554,802726d9609607fe6e65a38142024eb1aa94005a,https://www.semanticscholar.org/paper/802726d9609607fe6e65a38142024eb1aa94005a,"Automatically identifying, counting, and describing wild animals in camera-trap images with deep learning",552,36,2017,deep learning
1555,fa399e725ebe5096f918a9da5d36601b847f99d8,https://www.semanticscholar.org/paper/fa399e725ebe5096f918a9da5d36601b847f99d8,Deep Learning for Case-based Reasoning through Prototypes: A Neural Network that Explains its Predictions,318,36,2017,deep learning
1556,8cab3bd872a631d2552754be340018e435bd358b,https://www.semanticscholar.org/paper/8cab3bd872a631d2552754be340018e435bd358b,Geometric Loss Functions for Camera Pose Regression with Deep Learning,565,115,2017,deep learning
1557,c1e0a793b6673a9792d54670a9644850df6fa1fa,https://www.semanticscholar.org/paper/c1e0a793b6673a9792d54670a9644850df6fa1fa,Deep learning for photoacoustic tomography from sparse data,198,10,2017,deep learning
1558,9d3e0fce253a4ae4a4456b2f24c03329a2b74621,https://www.semanticscholar.org/paper/9d3e0fce253a4ae4a4456b2f24c03329a2b74621,Deep Learning for Health Informatics,1118,34,2017,deep learning
1559,b954efe5e46b8952f5a8daf42e7e535119b5408b,https://www.semanticscholar.org/paper/b954efe5e46b8952f5a8daf42e7e535119b5408b,Development and Validation of a Deep Learning System for Diabetic Retinopathy and Related Eye Diseases Using Retinal Images From Multiethnic Populations With Diabetes,1117,38,2017,deep learning
1560,41f2a087031944f9b990eb102f59b4ff58d6b5ef,https://www.semanticscholar.org/paper/41f2a087031944f9b990eb102f59b4ff58d6b5ef,Dex-Net 2.0: Deep Learning to Plan Robust Grasps with Synthetic Point Clouds and Analytic Grasp Metrics,838,109,2017,deep learning
1561,0ef9ae1ce8c91ce671a211bdda792bf3752d1522,https://www.semanticscholar.org/paper/0ef9ae1ce8c91ce671a211bdda792bf3752d1522,A Deep Learning Approach for Intrusion Detection Using Recurrent Neural Networks,915,68,2017,deep learning
1562,28bab81994b60eadc04033885d1023a9116f8e95,https://www.semanticscholar.org/paper/28bab81994b60eadc04033885d1023a9116f8e95,Deep Learning at Chest Radiography: Automated Classification of Pulmonary Tuberculosis by Using Convolutional Neural Networks.,1100,42,2017,deep learning
1563,fefeded74334e5eafa47c5df6de2837fe3b7502d,https://www.semanticscholar.org/paper/fefeded74334e5eafa47c5df6de2837fe3b7502d,DeepLog: Anomaly Detection and Diagnosis from System Logs through Deep Learning,688,136,2017,deep learning
1564,608d1bcbb52ae4de52711e075a79c2983ab21788,https://www.semanticscholar.org/paper/608d1bcbb52ae4de52711e075a79c2983ab21788,Deep Learning based Recommender System: A Survey and New Perspectives,948,56,2017,deep learning
1565,36ef340614ca97bdc2a55839b9529b204887eda6,https://www.semanticscholar.org/paper/36ef340614ca97bdc2a55839b9529b204887eda6,Deep Learning Methods for Improved Decoding of Linear Codes,344,27,2017,deep learning
1566,4bdb91a6e47385292ab7a18e8901a6a25f50cc6b,https://www.semanticscholar.org/paper/4bdb91a6e47385292ab7a18e8901a6a25f50cc6b,TernGrad: Ternary Gradients to Reduce Communication in Distributed Deep Learning,705,97,2017,deep learning
1567,651644a5dbbe97cf69e4e64c0c6afb2b532c447d,https://www.semanticscholar.org/paper/651644a5dbbe97cf69e4e64c0c6afb2b532c447d,Deep Learning for Hate Speech Detection in Tweets,804,96,2017,deep learning
1568,c0f17f99c44807762f2a386ac6579c364330e082,https://www.semanticscholar.org/paper/c0f17f99c44807762f2a386ac6579c364330e082,A Review on Deep Learning Techniques Applied to Semantic Segmentation,927,44,2017,deep learning
1569,3625202d710db29ee117f7502d86901f50f92e1c,https://www.semanticscholar.org/paper/3625202d710db29ee117f7502d86901f50f92e1c,DeepSecure: Scalable Provably-Secure Deep Learning,268,26,2017,deep learning
